person,anger,gender,item,description,do,other,scold,shout,poly,dich
269,17,0,8,do store scold,0,0,1,0,1,1
269,17,0,9,do store shout,0,0,0,1,0,0
269,17,0,10,do operator curse,0,0,0,0,0,0
269,17,0,11,do operator scold,0,0,1,0,2,1
269,17,0,12,do operator shout,0,0,0,1,1,1
269,17,0,13,want bus curse,1,1,0,0,0,0
269,17,0,14,want bus scold,1,1,1,0,0,0
269,17,0,15,want bus shout,1,1,0,1,1,1
269,17,0,16,want train curse,1,1,0,0,0,0
269,17,0,17,want train scold,1,1,1,0,0,0
269,17,0,18,want train shout,1,1,0,1,0,0
269,17,0,19,want store curse,1,0,0,0,0,0
269,17,0,20,want store scold,1,0,1,0,0,0
269,17,0,21,want store shout,1,0,0,1,0,0
269,17,0,22,want operator curse,1,0,0,0,0,0
269,17,0,23,want operator scold,1,0,1,0,0,0
269,17,0,24,want operator shout,1,0,0,1,1,1
270,18,0,1,do bus curse,0,1,0,0,2,1
270,18,0,2,do bus scold,0,1,1,0,2,1
270,18,0,3,do bus shout,0,1,0,1,1,1
270,18,0,4,do train curse,0,1,0,0,1,1
270,18,0,5,do train scold,0,1,1,0,0,0
270,18,0,6,do train shout,0,1,0,1,0,0
270,18,0,7,do store curse,0,0,0,0,2,1
270,18,0,8,do store scold,0,0,1,0,1,1
270,18,0,9,do store shout,0,0,0,1,0,0
270,18,0,10,do operator curse,0,0,0,0,0,0
270,18,0,11,do operator scold,0,0,1,0,0,0
270,18,0,12,do operator shout,0,0,0,1,0,0
270,18,0,13,want bus curse,1,1,0,0,1,1
270,18,0,14,want bus scold,1,1,1,0,0,0
270,18,0,15,want bus shout,1,1,0,1,0,0
270,18,0,16,want train curse,1,1,0,0,0,0
270,18,0,17,want train scold,1,1,1,0,0,0
270,18,0,18,want train shout,1,1,0,1,0,0
270,18,0,19,want store curse,1,0,0,0,1,1
270,18,0,20,want store scold,1,0,1,0,0,0
270,18,0,21,want store shout,1,0,0,1,0,0
270,18,0,22,want operator curse,1,0,0,0,0,0
270,18,0,23,want operator scold,1,0,1,0,0,0
270,18,0,24,want operator shout,1,0,0,1,0,0
271,19,0,1,do bus curse,0,1,0,0,2,1
271,19,0,2,do bus scold,0,1,1,0,0,0
271,19,0,3,do bus shout,0,1,0,1,0,0
271,19,0,4,do train curse,0,1,0,0,2,1
271,19,0,5,do train scold,0,1,1,0,1,1
271,19,0,6,do train shout,0,1,0,1,0,0
271,19,0,7,do store curse,0,0,0,0,1,1
271,19,0,8,do store scold,0,0,1,0,1,1
271,19,0,9,do store shout,0,0,0,1,0,0
271,19,0,10,do operator curse,0,0,0,0,2,1
271,19,0,11,do operator scold,0,0,1,0,2,1
271,19,0,12,do operator shout,0,0,0,1,0,0
271,19,0,13,want bus curse,1,1,0,0,1,1
271,19,0,14,want bus scold,1,1,1,0,1,1
271,19,0,15,want bus shout,1,1,0,1,0,0
271,19,0,16,want train curse,1,1,0,0,1,1
271,19,0,17,want train scold,1,1,1,0,1,1
271,19,0,18,want train shout,1,1,0,1,0,0
271,19,0,19,want store curse,1,0,0,0,1,1
271,19,0,20,want store scold,1,0,1,0,1,1
271,19,0,21,want store shout,1,0,0,1,0,0
271,19,0,22,want operator curse,1,0,0,0,2,1
271,19,0,23,want operator scold,1,0,1,0,2,1
271,19,0,24,want operator shout,1,0,0,1,0,0
272,25,0,1,do bus curse,0,1,0,0,2,1
272,25,0,2,do bus scold,0,1,1,0,2,1
272,25,0,3,do bus shout,0,1,0,1,2,1
272,25,0,4,do train curse,0,1,0,0,2,1
272,25,0,5,do train scold,0,1,1,0,2,1
272,25,0,6,do train shout,0,1,0,1,2,1
272,25,0,7,do store curse,0,0,0,0,2,1
272,25,0,8,do store scold,0,0,1,0,2,1
272,25,0,9,do store shout,0,0,0,1,1,1
272,25,0,10,do operator curse,0,0,0,0,2,1
272,25,0,11,do operator scold,0,0,1,0,2,1
272,25,0,12,do operator shout,0,0,0,1,2,1
272,25,0,13,want bus curse,1,1,0,0,1,1
272,25,0,14,want bus scold,1,1,1,0,1,1
272,25,0,15,want bus shout,1,1,0,1,1,1
272,25,0,16,want train curse,1,1,0,0,1,1
272,25,0,17,want train scold,1,1,1,0,1,1
272,25,0,18,want train shout,1,1,0,1,0,0
272,25,0,19,want store curse,1,0,0,0,2,1
272,25,0,20,want store scold,1,0,1,0,1,1
272,25,0,21,want store shout,1,0,0,1,0,0
272,25,0,22,want operator curse,1,0,0,0,1,1
272,25,0,23,want operator scold,1,0,1,0,0,0
272,25,0,24,want operator shout,1,0,0,1,0,0
273,20,1,1,do bus curse,0,1,0,0,2,1
273,20,1,2,do bus scold,0,1,1,0,2,1
273,20,1,3,do bus shout,0,1,0,1,2,1
273,20,1,4,do train curse,0,1,0,0,1,1
273,20,1,5,do train scold,0,1,1,0,2,1
273,20,1,6,do train shout,0,1,0,1,2,1
273,20,1,7,do store curse,0,0,0,0,0,0
273,20,1,8,do store scold,0,0,1,0,2,1
273,20,1,9,do store shout,0,0,0,1,0,0
273,20,1,10,do operator curse,0,0,0,0,1,1
273,20,1,11,do operator scold,0,0,1,0,1,1
273,20,1,12,do operator shout,0,0,0,1,1,1
273,20,1,13,want bus curse,1,1,0,0,2,1
273,20,1,14,want bus scold,1,1,1,0,2,1
273,20,1,15,want bus shout,1,1,0,1,0,0
273,20,1,16,want train curse,1,1,0,0,1,1
273,20,1,17,want train scold,1,1,1,0,1,1
273,20,1,18,want train shout,1,1,0,1,0,0
273,20,1,19,want store curse,1,0,0,0,0,0
273,20,1,20,want store scold,1,0,1,0,0,0
273,20,1,21,want store shout,1,0,0,1,0,0
273,20,1,22,want operator curse,1,0,0,0,1,1
273,20,1,23,want operator scold,1,0,1,0,1,1
273,20,1,24,want operator shout,1,0,0,1,0,0
274,26,0,1,do bus curse,0,1,0,0,2,1
274,26,0,2,do bus scold,0,1,1,0,2,1
274,26,0,3,do bus shout,0,1,0,1,0,0
274,26,0,4,do train curse,0,1,0,0,2,1
274,26,0,5,do train scold,0,1,1,0,2,1
274,26,0,6,do train shout,0,1,0,1,0,0
274,26,0,7,do store curse,0,0,0,0,2,1
274,26,0,8,do store scold,0,0,1,0,1,1
274,26,0,9,do store shout,0,0,0,1,0,0
274,26,0,10,do operator curse,0,0,0,0,2,1
274,26,0,11,do operator scold,0,0,1,0,0,0
274,26,0,12,do operator shout,0,0,0,1,0,0
274,26,0,13,want bus curse,1,1,0,0,2,1
274,26,0,14,want bus scold,1,1,1,0,2,1
274,26,0,15,want bus shout,1,1,0,1,0,0
274,26,0,16,want train curse,1,1,0,0,2,1
274,26,0,17,want train scold,1,1,1,0,1,1
274,26,0,18,want train shout,1,1,0,1,0,0
274,26,0,19,want store curse,1,0,0,0,2,1
274,26,0,20,want store scold,1,0,1,0,1,1
274,26,0,21,want store shout,1,0,0,1,0,0
274,26,0,22,want operator curse,1,0,0,0,2,1
274,26,0,23,want operator scold,1,0,1,0,0,0
274,26,0,24,want operator shout,1,0,0,1,0,0
275,21,0,1,do bus curse,0,1,0,0,2,1
275,21,0,2,do bus scold,0,1,1,0,2,1
275,21,0,3,do bus shout,0,1,0,1,2,1
275,21,0,4,do train curse,0,1,0,0,2,1
275,21,0,5,do train scold,0,1,1,0,1,1
275,21,0,6,do train shout,0,1,0,1,1,1
275,21,0,7,do store curse,0,0,0,0,1,1
275,21,0,8,do store scold,0,0,1,0,1,1
275,21,0,9,do store shout,0,0,0,1,0,0
275,21,0,10,do operator curse,0,0,0,0,2,1
275,21,0,11,do operator scold,0,0,1,0,0,0
275,21,0,12,do operator shout,0,0,0,1,0,0
275,21,0,13,want bus curse,1,1,0,0,1,1
275,21,0,14,want bus scold,1,1,1,0,1,1
275,21,0,15,want bus shout,1,1,0,1,0,0
275,21,0,16,want train curse,1,1,0,0,1,1
275,21,0,17,want train scold,1,1,1,0,1,1
275,21,0,18,want train shout,1,1,0,1,0,0
275,21,0,19,want store curse,1,0,0,0,1,1
275,21,0,20,want store scold,1,0,1,0,1,1
275,21,0,21,want store shout,1,0,0,1,0,0
275,21,0,22,want operator curse,1,0,0,0,1,1
275,21,0,23,want operator scold,1,0,1,0,0,0
275,21,0,24,want operator shout,1,0,0,1,0,0
276,15,0,1,do bus curse,0,1,0,0,2,1
276,15,0,2,do bus scold,0,1,1,0,0,0
276,15,0,3,do bus shout,0,1,0,1,0,0
276,15,0,4,do train curse,0,1,0,0,2,1
276,15,0,5,do train scold,0,1,1,0,0,0
276,15,0,6,do train shout,0,1,0,1,0,0
276,15,0,7,do store curse,0,0,0,0,1,1
276,15,0,8,do store scold,0,0,1,0,0,0
276,15,0,9,do store shout,0,0,0,1,0,0
276,15,0,10,do operator curse,0,0,0,0,2,1
276,15,0,11,do operator scold,0,0,1,0,0,0
276,15,0,12,do operator shout,0,0,0,1,0,0
276,15,0,13,want bus curse,1,1,0,0,1,1
276,15,0,14,want bus scold,1,1,1,0,0,0
276,15,0,15,want bus shout,1,1,0,1,0,0
276,15,0,16,want train curse,1,1,0,0,2,1
276,15,0,17,want train scold,1,1,1,0,0,0
276,15,0,18,want train shout,1,1,0,1,0,0
276,15,0,19,want store curse,1,0,0,0,1,1
276,15,0,20,want store scold,1,0,1,0,0,0
276,15,0,21,want store shout,1,0,0,1,0,0
276,15,0,22,want operator curse,1,0,0,0,1,1
276,15,0,23,want operator scold,1,0,1,0,0,0
276,15,0,24,want operator shout,1,0,0,1,0,0
277,18,0,1,do bus curse,0,1,0,0,0,0
277,18,0,2,do bus scold,0,1,1,0,1,1
277,18,0,3,do bus shout,0,1,0,1,1,1
277,18,0,4,do train curse,0,1,0,0,1,1
277,18,0,5,do train scold,0,1,1,0,2,1
277,18,0,6,do train shout,0,1,0,1,2,1
277,18,0,7,do store curse,0,0,0,0,0,0
277,18,0,8,do store scold,0,0,1,0,0,0
277,18,0,9,do store shout,0,0,0,1,0,0
277,18,0,10,do operator curse,0,0,0,0,1,1
277,18,0,11,do operator scold,0,0,1,0,1,1
277,18,0,12,do operator shout,0,0,0,1,1,1
277,18,0,13,want bus curse,1,1,0,0,0,0
277,18,0,14,want bus scold,1,1,1,0,0,0
277,18,0,15,want bus shout,1,1,0,1,0,0
277,18,0,16,want train curse,1,1,0,0,0,0
277,18,0,17,want train scold,1,1,1,0,0,0
277,18,0,18,want train shout,1,1,0,1,0,0
277,18,0,19,want store curse,1,0,0,0,0,0
277,18,0,20,want store scold,1,0,1,0,0,0
277,18,0,21,want store shout,1,0,0,1,0,0
277,18,0,22,want operator curse,1,0,0,0,0,0
277,18,0,23,want operator scold,1,0,1,0,0,0
277,18,0,24,want operator shout,1,0,0,1,0,0
278,21,0,1,do bus curse,0,1,0,0,1,1
278,21,0,2,do bus scold,0,1,1,0,1,1
278,21,0,3,do bus shout,0,1,0,1,0,0
278,21,0,4,do train curse,0,1,0,0,1,1
278,21,0,5,do train scold,0,1,1,0,0,0
278,21,0,6,do train shout,0,1,0,1,0,0
278,21,0,7,do store curse,0,0,0,0,2,1
278,21,0,8,do store scold,0,0,1,0,1,1
278,21,0,9,do store shout,0,0,0,1,1,1
278,21,0,10,do operator curse,0,0,0,0,2,1
278,21,0,11,do operator scold,0,0,1,0,0,0
278,21,0,12,do operator shout,0,0,0,1,0,0
278,21,0,13,want bus curse,1,1,0,0,1,1
278,21,0,14,want bus scold,1,1,1,0,0,0
278,21,0,15,want bus shout,1,1,0,1,0,0
278,21,0,16,want train curse,1,1,0,0,0,0
278,21,0,17,want train scold,1,1,1,0,0,0
278,21,0,18,want train shout,1,1,0,1,0,0
278,21,0,19,want store curse,1,0,0,0,1,1
278,21,0,20,want store scold,1,0,1,0,1,1
278,21,0,21,want store shout,1,0,0,1,0,0
278,21,0,22,want operator curse,1,0,0,0,0,0
278,21,0,23,want operator scold,1,0,1,0,0,0
278,21,0,24,want operator shout,1,0,0,1,0,0
279,17,0,1,do bus curse,0,1,0,0,0,0
279,17,0,2,do bus scold,0,1,1,0,0,0
279,17,0,3,do bus shout,0,1,0,1,0,0
279,17,0,4,do train curse,0,1,0,0,2,1
279,17,0,5,do train scold,0,1,1,0,2,1
279,17,0,6,do train shout,0,1,0,1,2,1
279,17,0,7,do store curse,0,0,0,0,0,0
279,17,0,8,do store scold,0,0,1,0,0,0
279,17,0,9,do store shout,0,0,0,1,0,0
279,17,0,10,do operator curse,0,0,0,0,0,0
279,17,0,11,do operator scold,0,0,1,0,0,0
279,17,0,12,do operator shout,0,0,0,1,0,0
279,17,0,13,want bus curse,1,1,0,0,0,0
279,17,0,14,want bus scold,1,1,1,0,0,0
279,17,0,15,want bus shout,1,1,0,1,0,0
279,17,0,16,want train curse,1,1,0,0,0,0
279,17,0,17,want train scold,1,1,1,0,0,0
279,17,0,18,want train shout,1,1,0,1,0,0
279,17,0,19,want store curse,1,0,0,0,0,0
279,17,0,20,want store scold,1,0,1,0,0,0
279,17,0,21,want store shout,1,0,0,1,0,0
279,17,0,22,want operator curse,1,0,0,0,0,0
279,17,0,23,want operator scold,1,0,1,0,0,0
279,17,0,24,want operator shout,1,0,0,1,0,0
280,15,0,1,do bus curse,0,1,0,0,0,0
280,15,0,2,do bus scold,0,1,1,0,0,0
280,15,0,3,do bus shout,0,1,0,1,0,0
280,15,0,4,do train curse,0,1,0,0,0,0
280,15,0,5,do train scold,0,1,1,0,0,0
280,15,0,6,do train shout,0,1,0,1,0,0
280,15,0,7,do store curse,0,0,0,0,1,1
280,15,0,8,do store scold,0,0,1,0,2,1
280,15,0,9,do store shout,0,0,0,1,0,0
280,15,0,10,do operator curse,0,0,0,0,0,0
280,15,0,11,do operator scold,0,0,1,0,0,0
280,15,0,12,do operator shout,0,0,0,1,0,0
280,15,0,13,want bus curse,1,1,0,0,1,1
280,15,0,14,want bus scold,1,1,1,0,2,1
280,15,0,15,want bus shout,1,1,0,1,0,0
280,15,0,16,want train curse,1,1,0,0,1,1
280,15,0,17,want train scold,1,1,1,0,0,0
280,15,0,18,want train shout,1,1,0,1,0,0
280,15,0,19,want store curse,1,0,0,0,0,0
280,15,0,20,want store scold,1,0,1,0,0,0
280,15,0,21,want store shout,1,0,0,1,0,0
280,15,0,22,want operator curse,1,0,0,0,0,0
280,15,0,23,want operator scold,1,0,1,0,2,1
280,15,0,24,want operator shout,1,0,0,1,0,0
281,22,0,1,do bus curse,0,1,0,0,2,1
281,22,0,2,do bus scold,0,1,1,0,2,1
281,22,0,3,do bus shout,0,1,0,1,1,1
281,22,0,4,do train curse,0,1,0,0,2,1
281,22,0,5,do train scold,0,1,1,0,2,1
281,22,0,6,do train shout,0,1,0,1,1,1
281,22,0,7,do store curse,0,0,0,0,2,1
281,22,0,8,do store scold,0,0,1,0,2,1
281,22,0,9,do store shout,0,0,0,1,0,0
281,22,0,10,do operator curse,0,0,0,0,2,1
281,22,0,11,do operator scold,0,0,1,0,2,1
281,22,0,12,do operator shout,0,0,0,1,2,1
281,22,0,13,want bus curse,1,1,0,0,2,1
281,22,0,14,want bus scold,1,1,1,0,2,1
281,22,0,15,want bus shout,1,1,0,1,0,0
281,22,0,16,want train curse,1,1,0,0,2,1
281,22,0,17,want train scold,1,1,1,0,1,1
281,22,0,18,want train shout,1,1,0,1,0,0
281,22,0,19,want store curse,1,0,0,0,1,1
281,22,0,20,want store scold,1,0,1,0,1,1
281,22,0,21,want store shout,1,0,0,1,0,0
281,22,0,22,want operator curse,1,0,0,0,2,1
281,22,0,23,want operator scold,1,0,1,0,0,0
281,22,0,24,want operator shout,1,0,0,1,0,0
282,19,1,1,do bus curse,0,1,0,0,2,1
282,19,1,2,do bus scold,0,1,1,0,1,1
282,19,1,3,do bus shout,0,1,0,1,0,0
282,19,1,4,do train curse,0,1,0,0,1,1
282,19,1,5,do train scold,0,1,1,0,0,0
282,19,1,6,do train shout,0,1,0,1,0,0
282,19,1,7,do store curse,0,0,0,0,1,1
282,19,1,8,do store scold,0,0,1,0,1,1
282,19,1,9,do store shout,0,0,0,1,0,0
282,19,1,10,do operator curse,0,0,0,0,1,1
282,19,1,11,do operator scold,0,0,1,0,0,0
282,19,1,12,do operator shout,0,0,0,1,0,0
282,19,1,13,want bus curse,1,1,0,0,1,1
282,19,1,14,want bus scold,1,1,1,0,1,1
282,19,1,15,want bus shout,1,1,0,1,0,0
282,19,1,16,want train curse,1,1,0,0,0,0
282,19,1,17,want train scold,1,1,1,0,0,0
282,19,1,18,want train shout,1,1,0,1,0,0
282,19,1,19,want store curse,1,0,0,0,1,1
282,19,1,20,want store scold,1,0,1,0,0,0
282,19,1,21,want store shout,1,0,0,1,0,0
282,19,1,22,want operator curse,1,0,0,0,0,0
282,19,1,23,want operator scold,1,0,1,0,0,0
282,19,1,24,want operator shout,1,0,0,1,0,0
283,19,1,1,do bus curse,0,1,0,0,1,1
283,19,1,2,do bus scold,0,1,1,0,1,1
283,19,1,3,do bus shout,0,1,0,1,0,0
283,19,1,4,do train curse,0,1,0,0,1,1
283,19,1,5,do train scold,0,1,1,0,1,1
283,19,1,6,do train shout,0,1,0,1,0,0
283,19,1,7,do store curse,0,0,0,0,1,1
283,19,1,8,do store scold,0,0,1,0,1,1
283,19,1,9,do store shout,0,0,0,1,0,0
283,19,1,10,do operator curse,0,0,0,0,0,0
283,19,1,11,do operator scold,0,0,1,0,0,0
283,19,1,12,do operator shout,0,0,0,1,0,0
283,19,1,13,want bus curse,1,1,0,0,0,0
283,19,1,14,want bus scold,1,1,1,0,0,0
283,19,1,15,want bus shout,1,1,0,1,0,0
283,19,1,16,want train curse,1,1,0,0,0,0
283,19,1,17,want train scold,1,1,1,0,0,0
283,19,1,18,want train shout,1,1,0,1,0,0
283,19,1,19,want store curse,1,0,0,0,1,1
283,19,1,20,want store scold,1,0,1,0,1,1
283,19,1,21,want store shout,1,0,0,1,0,0
283,19,1,22,want operator curse,1,0,0,0,0,0
283,19,1,23,want operator scold,1,0,1,0,0,0
283,19,1,24,want operator shout,1,0,0,1,0,0
284,18,0,1,do bus curse,0,1,0,0,1,1
284,18,0,2,do bus scold,0,1,1,0,1,1
284,18,0,3,do bus shout,0,1,0,1,1,1
284,18,0,4,do train curse,0,1,0,0,2,1
284,18,0,5,do train scold,0,1,1,0,2,1
284,18,0,6,do train shout,0,1,0,1,2,1
284,18,0,7,do store curse,0,0,0,0,1,1
284,18,0,8,do store scold,0,0,1,0,1,1
284,18,0,9,do store shout,0,0,0,1,0,0
284,18,0,10,do operator curse,0,0,0,0,2,1
284,18,0,11,do operator scold,0,0,1,0,2,1
284,18,0,12,do operator shout,0,0,0,1,2,1
284,18,0,13,want bus curse,1,1,0,0,1,1
284,18,0,14,want bus scold,1,1,1,0,1,1
284,18,0,15,want bus shout,1,1,0,1,0,0
284,18,0,16,want train curse,1,1,0,0,2,1
284,18,0,17,want train scold,1,1,1,0,2,1
284,18,0,18,want train shout,1,1,0,1,0,0
284,18,0,19,want store curse,1,0,0,0,0,0
284,18,0,20,want store scold,1,0,1,0,0,0
284,18,0,21,want store shout,1,0,0,1,0,0
284,18,0,22,want operator curse,1,0,0,0,1,1
284,18,0,23,want operator scold,1,0,1,0,1,1
284,18,0,24,want operator shout,1,0,0,1,0,0
285,18,0,1,do bus curse,0,1,0,0,1,1
285,18,0,2,do bus scold,0,1,1,0,2,1
285,18,0,3,do bus shout,0,1,0,1,2,1
285,18,0,4,do train curse,0,1,0,0,2,1
285,18,0,5,do train scold,0,1,1,0,2,1
285,18,0,6,do train shout,0,1,0,1,0,0
285,18,0,7,do store curse,0,0,0,0,2,1
285,18,0,8,do store scold,0,0,1,0,1,1
285,18,0,9,do store shout,0,0,0,1,1,1
285,18,0,10,do operator curse,0,0,0,0,2,1
285,18,0,11,do operator scold,0,0,1,0,2,1
285,18,0,12,do operator shout,0,0,0,1,0,0
285,18,0,13,want bus curse,1,1,0,0,0,0
285,18,0,14,want bus scold,1,1,1,0,1,1
285,18,0,15,want bus shout,1,1,0,1,0,0
285,18,0,16,want train curse,1,1,0,0,2,1
285,18,0,17,want train scold,1,1,1,0,2,1
285,18,0,18,want train shout,1,1,0,1,0,0
285,18,0,19,want store curse,1,0,0,0,1,1
285,18,0,20,want store scold,1,0,1,0,2,1
285,18,0,21,want store shout,1,0,0,1,0,0
285,18,0,22,want operator curse,1,0,0,0,0,0
285,18,0,23,want operator scold,1,0,1,0,2,1
285,18,0,24,want operator shout,1,0,0,1,0,0
286,16,1,1,do bus curse,0,1,0,0,0,0
286,16,1,2,do bus scold,0,1,1,0,2,1
286,16,1,3,do bus shout,0,1,0,1,1,1
286,16,1,4,do train curse,0,1,0,0,2,1
286,16,1,5,do train scold,0,1,1,0,2,1
286,16,1,6,do train shout,0,1,0,1,0,0
286,16,1,7,do store curse,0,0,0,0,0,0
286,16,1,8,do store scold,0,0,1,0,0,0
286,16,1,9,do store shout,0,0,0,1,0,0
286,16,1,10,do operator curse,0,0,0,0,2,1
286,16,1,11,do operator scold,0,0,1,0,1,1
286,16,1,12,do operator shout,0,0,0,1,0,0
286,16,1,13,want bus curse,1,1,0,0,2,1
286,16,1,14,want bus scold,1,1,1,0,2,1
286,16,1,15,want bus shout,1,1,0,1,1,1
286,16,1,16,want train curse,1,1,0,0,2,1
286,16,1,17,want train scold,1,1,1,0,2,1
286,16,1,18,want train shout,1,1,0,1,0,0
286,16,1,19,want store curse,1,0,0,0,0,0
286,16,1,20,want store scold,1,0,1,0,1,1
286,16,1,21,want store shout,1,0,0,1,0,0
286,16,1,22,want operator curse,1,0,0,0,1,1
286,16,1,23,want operator scold,1,0,1,0,1,1
286,16,1,24,want operator shout,1,0,0,1,0,0
287,22,0,1,do bus curse,0,1,0,0,2,1
287,22,0,2,do bus scold,0,1,1,0,1,1
287,22,0,3,do bus shout,0,1,0,1,0,0
287,22,0,4,do train curse,0,1,0,0,1,1
287,22,0,5,do train scold,0,1,1,0,1,1
287,22,0,6,do train shout,0,1,0,1,1,1
287,22,0,7,do store curse,0,0,0,0,1,1
287,22,0,8,do store scold,0,0,1,0,1,1
287,22,0,9,do store shout,0,0,0,1,0,0
287,22,0,10,do operator curse,0,0,0,0,0,0
287,22,0,11,do operator scold,0,0,1,0,0,0
287,22,0,12,do operator shout,0,0,0,1,0,0
287,22,0,13,want bus curse,1,1,0,0,0,0
287,22,0,14,want bus scold,1,1,1,0,0,0
287,22,0,15,want bus shout,1,1,0,1,0,0
287,22,0,16,want train curse,1,1,0,0,0,0
287,22,0,17,want train scold,1,1,1,0,0,0
287,22,0,18,want train shout,1,1,0,1,0,0
287,22,0,19,want store curse,1,0,0,0,0,0
287,22,0,20,want store scold,1,0,1,0,0,0
287,22,0,21,want store shout,1,0,0,1,0,0
287,22,0,22,want operator curse,1,0,0,0,0,0
287,22,0,23,want operator scold,1,0,1,0,0,0
287,22,0,24,want operator shout,1,0,0,1,0,0
288,19,0,1,do bus curse,0,1,0,0,2,1
288,19,0,2,do bus scold,0,1,1,0,0,0
288,19,0,3,do bus shout,0,1,0,1,2,1
288,19,0,4,do train curse,0,1,0,0,2,1
288,19,0,5,do train scold,0,1,1,0,2,1
288,19,0,6,do train shout,0,1,0,1,2,1
288,19,0,7,do store curse,0,0,0,0,2,1
288,19,0,8,do store scold,0,0,1,0,0,0
288,19,0,9,do store shout,0,0,0,1,1,1
288,19,0,10,do operator curse,0,0,0,0,2,1
288,19,0,11,do operator scold,0,0,1,0,2,1
288,19,0,12,do operator shout,0,0,0,1,2,1
288,19,0,13,want bus curse,1,1,0,0,1,1
288,19,0,14,want bus scold,1,1,1,0,1,1
288,19,0,15,want bus shout,1,1,0,1,0,0
288,19,0,16,want train curse,1,1,0,0,0,0
288,19,0,17,want train scold,1,1,1,0,0,0
288,19,0,18,want train shout,1,1,0,1,0,0
288,19,0,19,want store curse,1,0,0,0,2,1
288,19,0,20,want store scold,1,0,1,0,0,0
288,19,0,21,want store shout,1,0,0,1,0,0
288,19,0,22,want operator curse,1,0,0,0,2,1
288,19,0,23,want operator scold,1,0,1,0,0,0
288,19,0,24,want operator shout,1,0,0,1,0,0
289,25,0,1,do bus curse,0,1,0,0,2,1
289,25,0,2,do bus scold,0,1,1,0,2,1
289,25,0,3,do bus shout,0,1,0,1,1,1
289,25,0,4,do train curse,0,1,0,0,2,1
289,25,0,5,do train scold,0,1,1,0,2,1
289,25,0,6,do train shout,0,1,0,1,2,1
289,25,0,7,do store curse,0,0,0,0,2,1
289,25,0,8,do store scold,0,0,1,0,0,0
289,25,0,9,do store shout,0,0,0,1,1,1
289,25,0,10,do operator curse,0,0,0,0,2,1
289,25,0,11,do operator scold,0,0,1,0,0,0
289,25,0,12,do operator shout,0,0,0,1,0,0
289,25,0,13,want bus curse,1,1,0,0,2,1
289,25,0,14,want bus scold,1,1,1,0,2,1
289,25,0,15,want bus shout,1,1,0,1,0,0
289,25,0,16,want train curse,1,1,0,0,2,1
289,25,0,17,want train scold,1,1,1,0,0,0
289,25,0,18,want train shout,1,1,0,1,0,0
289,25,0,19,want store curse,1,0,0,0,2,1
289,25,0,20,want store scold,1,0,1,0,0,0
289,25,0,21,want store shout,1,0,0,1,0,0
289,25,0,22,want operator curse,1,0,0,0,2,1
289,25,0,23,want operator scold,1,0,1,0,0,0
289,25,0,24,want operator shout,1,0,0,1,0,0
290,17,1,1,do bus curse,0,1,0,0,1,1
290,17,1,2,do bus scold,0,1,1,0,0,0
290,17,1,3,do bus shout,0,1,0,1,1,1
290,17,1,4,do train curse,0,1,0,0,2,1
290,17,1,5,do train scold,0,1,1,0,0,0
290,17,1,6,do train shout,0,1,0,1,0,0
290,17,1,7,do store curse,0,0,0,0,2,1
290,17,1,8,do store scold,0,0,1,0,2,1
290,17,1,9,do store shout,0,0,0,1,0,0
290,17,1,10,do operator curse,0,0,0,0,1,1
290,17,1,11,do operator scold,0,0,1,0,0,0
290,17,1,12,do operator shout,0,0,0,1,0,0
290,17,1,13,want bus curse,1,1,0,0,1,1
290,17,1,14,want bus scold,1,1,1,0,1,1
290,17,1,15,want bus shout,1,1,0,1,0,0
290,17,1,16,want train curse,1,1,0,0,0,0
290,17,1,17,want train scold,1,1,1,0,0,0
290,17,1,18,want train shout,1,1,0,1,0,0
290,17,1,19,want store curse,1,0,0,0,1,1
290,17,1,20,want store scold,1,0,1,0,0,0
290,17,1,21,want store shout,1,0,0,1,0,0
290,17,1,22,want operator curse,1,0,0,0,0,0
290,17,1,23,want operator scold,1,0,1,0,0,0
290,17,1,24,want operator shout,1,0,0,1,0,0
291,30,0,1,do bus curse,0,1,0,0,2,1
291,30,0,2,do bus scold,0,1,1,0,0,0
291,30,0,3,do bus shout,0,1,0,1,1,1
291,30,0,4,do train curse,0,1,0,0,2,1
291,30,0,5,do train scold,0,1,1,0,2,1
291,30,0,6,do train shout,0,1,0,1,2,1
291,30,0,7,do store curse,0,0,0,0,1,1
291,30,0,8,do store scold,0,0,1,0,0,0
291,30,0,9,do store shout,0,0,0,1,0,0
291,30,0,10,do operator curse,0,0,0,0,2,1
291,30,0,11,do operator scold,0,0,1,0,0,0
291,30,0,12,do operator shout,0,0,0,1,2,1
291,30,0,13,want bus curse,1,1,0,0,2,1
291,30,0,14,want bus scold,1,1,1,0,0,0
291,30,0,15,want bus shout,1,1,0,1,0,0
291,30,0,16,want train curse,1,1,0,0,2,1
291,30,0,17,want train scold,1,1,1,0,0,0
291,30,0,18,want train shout,1,1,0,1,2,1
291,30,0,19,want store curse,1,0,0,0,1,1
291,30,0,20,want store scold,1,0,1,0,0,0
291,30,0,21,want store shout,1,0,0,1,0,0
291,30,0,22,want operator curse,1,0,0,0,2,1
291,30,0,23,want operator scold,1,0,1,0,0,0
291,30,0,24,want operator shout,1,0,0,1,2,1
292,29,0,1,do bus curse,0,1,0,0,1,1
292,29,0,2,do bus scold,0,1,1,0,1,1
